,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
Chi4v,0.0,0.0,0.24999999999999992,0.6035533905932735,0.0,1.3416407864998734,2.568186989350964,0.0,0.6324555320336757,1.0129217431968829,1.4230249470757708,1.1311423840198032,1.1914725264086228,1.4150793241586017,1.8622929196585594,2.2427591308217667,1.3682492217052593,1.5918560194552385,2.039069614955196,2.4195358261184032,2.4596747752497676,2.8132281658430416,3.4961562010778486,0.4847346205747094,0.6451366619778641,0.9240774186434324,1.3045436298066397,0.9330493344624458,1.1636124335515645,1.5440786447147719,1.1958203932499372,2.0026376806108552,1.6050569324012494,2.4591278962003678,2.719090813126194,3.5818097999246077,1.8371173070873832,4.1823799470329375,5.825302451804312,6.8199378875996945
HallKierAlpha,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.8200000000000001,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.85,-0.85,-0.85,-0.85,-0.79,-0.79,-0.79,-0.79,-1.5699999999999998,-1.31,-2.0899999999999994,-2.3499999999999996,-3.129999999999999,0.35,-1.9899999999999993,-1.9099999999999993,0.2700000000000001
Ipc,0.0,2.7548875021634682,11.245112497836532,35.509609925153406,3.6096404744368114,93.40990953421706,611.2082327699322,12.16479703638053,36.61600302409073,106.92532286697816,27.435741083179973,244.8579631665867,42.336692729897806,88.95348293921204,244.7397615550519,676.4558968616565,59.41115080179386,121.73816552599693,332.39654051311635,915.5309025721822,257.6738011599299,530.0382768945495,2218.6191762614153,47.19725257297226,91.36757727918736,251.66716234355823,694.6611541570788,137.5832686169207,382.8385387635239,1056.6420364415724,174.10266587915748,3263.058425032795,796.0916735938143,14342.32165996517,58481.51826749074,998493.3850589622,34.3994618804395,44146.84088442675,65635.3615713415,344.33362050890895
Kappa1,0.9600000000000016,2.9600000000000004,4.960000000000001,6.96,4.960000000000001,8.960000000000003,12.960000000000003,5.959999999999999,7.96,9.96,8.960000000000003,8.278231827111984,5.10367816091954,6.085628140703518,8.060401606425705,10.04361204013378,6.085628140703518,7.071607142857144,9.05124087591241,11.037160493827162,5.7228909211141765,7.600932428048904,10.476886385083931,4.31260162601626,5.2898601398601395,7.259289617486338,9.23968609865471,6.331802679658953,8.307943192948091,10.291900081900083,7.318577633007602,9.965190555980577,7.345075038728604,10.088920230629265,12.67208496008391,15.400758496655467,7.349999999999998,12.064872694982375,13.09069844980812,13.269999999999998
Kappa2,-27.040000000000028,1.96,3.9600000000000004,5.959999999999999,0.9767560019818928,3.8869850486282487,7.371934220572903,1.6056599286563615,3.079539221938775,4.7262102402898405,2.295733882030179,3.0548987926736837,1.4780561603845095,2.0581671905802117,3.3800579180003054,4.858095455975293,2.0581671905802117,2.695685283162381,4.103028382361393,5.6400962305513165,1.9786123266639852,3.139132040627886,4.653141794611267,1.7349674800723753,2.455694606496293,4.0442464024848945,5.756462429507698,2.212622069469324,3.5574623232348133,5.051247734435416,2.113613288359339,3.5360569208280808,2.338340028523394,3.7362175787874485,4.968138208930675,6.404060556470026,4.507480314960629,5.766673100451944,5.607259720921957,4.668907825780596
Kappa3,-104.0400000000001,1.9600000000000033,3.9600000000000004,5.960000000000001,9507.96,1.9767112224695478,4.657834812595399,3.9600000000000004,5.959999999999999,7.960000000000003,7.9600000000000035,3.1900463490984974,1.164181281887755,1.025055200724824,1.9786123266639852,3.139132040627886,1.4780561603845095,1.6834320225575372,2.8198258457490923,4.124755028479886,0.8765827550458581,1.5840336384191231,2.3060202991452994,0.9995769964301435,1.0594030875809968,2.175236783365843,3.5146720351602596,0.9692204199498724,1.8220661079652816,2.8675102660069647,0.7534661313448094,1.4602790034697108,0.7786535133620747,1.4483134457338764,1.9362417475993994,2.65856711572461,2.979921259842519,2.716779169106481,2.2796197511697454,2.197080134233589
LabuteASA,7.50422812385033,20.444083839238875,33.17396806803209,45.9038522968253,33.80388252781807,59.263650985404496,84.72341944299093,40.16882464221467,52.898708871007884,65.6285930998011,59.26365098540449,68.86097673388208,45.52793560308206,51.89287771747866,64.62276194627188,77.35264617506512,51.892877717478655,58.25781983187526,70.98770406066849,83.71758828946172,57.251988678346045,69.98187290713926,89.07669925032909,43.225964701435416,49.590906815832014,62.32079104462524,75.05067527341846,55.73992295223486,68.46980718102807,81.19969140982128,62.10486506663146,90.7970171582989,72.05664536957345,100.7487974612409,119.48916924996631,148.18132134163372,49.655114987141346,116.63674491895381,120.99511410639077,83.6425984728205
PEOE_VSA1,6.150546350318038,5.733667477162185,5.733667477162185,5.733667477162185,4.483030857694624,4.483030857694624,4.483030857694624,4.483030857694624,4.483030857694624,4.483030857694624,4.483030857694624,4.483030857694624,4.483030857694624,4.483030857694624,4.483030857694624,4.483030857694624,4.483030857694624,4.483030857694624,4.483030857694624,4.483030857694624,4.483030857694624,4.483030857694624,4.483030857694624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PEOE_VSA10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.544756405912575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.04767198267719,6.544756405912575,6.544756405912575,6.544756405912575,12.393687143226153,12.393687143226153,12.393687143226153,11.387855989696922,11.387855989696922,0.0,0.0,0.0,0.0,17.258560820240366,0.0,23.17609887924958,0.0
PEOE_VSA11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.393687143226153,12.393687143226153,12.393687143226153,12.393687143226153,0.0,0.0,0.0,0.0,0.0,11.033401435232523,11.033401435232523,11.387855989696922,11.387855989696922,0.0,14.686450426553325,0.0,0.0
PEOE_VSA12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.865383607395594
PEOE_VSA13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.824404497999927,5.824404497999927,5.824404497999927,5.824404497999927,5.824404497999927,5.824404497999927,5.824404497999927,5.824404497999927,5.824404497999927,0.0,0.0,0.0,0.0
PEOE_VSA14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PEOE_VSA2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6704161899212995
PEOE_VSA3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.567099647791355,4.567099647791355,4.567099647791355,4.567099647791355,9.13419929558271,9.13419929558271,9.13419929558271,9.13419929558271,9.13419929558271,9.13419929558271,9.13419929558271,9.13419929558271,9.13419929558271,0.0,0.0,0.0,14.011248569763898
PEOE_VSA4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PEOE_VSA5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PEOE_VSA6,0.0,0.0,13.344558822616634,19.765380445542643,0.0,0.0,27.694948798762496,0.0,13.344558822616634,19.765380445542643,20.771211599071872,30.33183534230805,0.0,0.0,13.344558822616634,19.765380445542643,0.0,0.0,13.344558822616634,19.765380445542643,0.0,0.0,19.765380445542643,6.06636706846161,6.06636706846161,19.410925891078243,25.831747514004253,0.0,13.344558822616634,19.765380445542643,0.0,18.19910120538483,12.13273413692322,30.33183534230805,60.6636706846161,78.86277189000094,0.0,54.59730361615449,54.59730361615449,0.0
PEOE_VSA7,0.0,6.923737199690624,6.4208216229260096,12.841643245852019,0.0,27.694948798762496,25.683286491704038,6.923737199690624,6.4208216229260096,12.841643245852019,0.0,0.0,0.0,6.923737199690624,6.4208216229260096,12.841643245852019,19.26246486877803,26.186202068468653,25.683286491704038,32.10410811463005,0.0,38.524929737556064,38.02201416079144,0.0,6.923737199690624,0.0,6.4208216229260096,6.923737199690624,6.4208216229260096,12.841643245852019,0.0,12.13273413692322,12.13273413692322,24.26546827384644,0.0,12.13273413692322,31.66619234984111,36.39820241076966,36.39820241076966,42.286031896063136
PEOE_VSA8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.41499046939678,5.563451491696996,12.841643245852019,12.841643245852019,12.841643245852019,12.841643245852019,0.0,0.0,0.0,0.0,25.683286491704038,0.0,0.0,12.13273413692322,12.13273413692322,18.553555759849232,18.553555759849232,6.923737199690624,6.923737199690624,6.923737199690624,20.771211599071872,13.847474399381248,6.923737199690624,0.0,18.050640183084617,11.126902983393991,0.0,0.0,0.0,0.0
PEOE_VSA9,0.0,6.544756405912575,6.544756405912575,6.544756405912575,28.19068793070876,26.1790256236503,26.1790256236503,27.687772353944144,27.687772353944144,27.687772353944144,27.687772353944144,21.143015948031568,27.18485677717953,26.681941200414915,26.681941200414915,26.681941200414915,27.18485677717953,26.681941200414915,26.681941200414915,26.681941200414915,26.1790256236503,26.1790256236503,26.1790256236503,0.0,0.0,0.0,0.0,13.592428388589765,13.592428388589765,13.592428388589765,14.09534396535438,19.658795457051376,14.09534396535438,19.658795457051376,14.09534396535438,19.658795457051376,0.0,10.894980750769237,6.664825604232536,14.09534396535438
SMR_VSA1,0.0,5.733667477162185,5.733667477162185,5.733667477162185,4.483030857694624,4.483030857694624,4.483030857694624,4.483030857694624,4.483030857694624,4.483030857694624,4.483030857694624,4.483030857694624,4.483030857694624,4.483030857694624,4.483030857694624,4.483030857694624,4.483030857694624,4.483030857694624,4.483030857694624,4.483030857694624,4.483030857694624,4.483030857694624,4.483030857694624,4.567099647791355,4.567099647791355,4.567099647791355,4.567099647791355,4.567099647791355,4.567099647791355,4.567099647791355,4.567099647791355,4.567099647791355,4.567099647791355,4.567099647791355,4.567099647791355,4.567099647791355,0.0,0.0,0.0,4.6704161899212995
SMR_VSA10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.033401435232523,11.033401435232523,0.0,0.0,10.894980750769237,10.894980750769237,23.17609887924958,7.865383607395594
SMR_VSA2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SMR_VSA3,6.150546350318038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.567099647791355,4.567099647791355,4.567099647791355,4.567099647791355,4.567099647791355,4.567099647791355,4.567099647791355,4.567099647791355,4.567099647791355,0.0,0.0,0.0,14.011248569763898
SMR_VSA4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.41499046939678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.917906046161393,7.04767198267719,0.0,0.0,0.0,7.04767198267719,7.04767198267719,7.04767198267719,14.09534396535438,14.09534396535438,14.09534396535438,14.09534396535438,14.09534396535438,14.09534396535438,0.0,0.0,0.0,0.0
SMR_VSA5,0.0,6.923737199690624,19.765380445542643,32.60702369139466,0.0,27.694948798762496,53.378235290466534,6.923737199690624,19.765380445542643,32.60702369139466,20.771211599071872,6.544756405912575,12.841643245852019,19.765380445542643,32.60702369139466,45.448666937246685,19.26246486877803,26.186202068468653,39.02784531432067,51.8694885601727,25.683286491704038,38.524929737556064,51.8694885601727,0.0,13.4684936056032,26.31013685145522,39.15178009730724,20.392230805293824,33.23387405114585,46.07551729699786,20.771211599071872,13.847474399381248,6.923737199690624,0.0,6.923737199690624,0.0,20.771211599071872,14.686450426553325,0.0,0.0
SMR_VSA6,0.0,6.544756405912575,6.544756405912575,6.544756405912575,28.19068793070876,26.1790256236503,26.1790256236503,27.687772353944144,27.687772353944144,27.687772353944144,27.687772353944144,21.143015948031568,27.18485677717953,26.681941200414915,26.681941200414915,26.681941200414915,27.18485677717953,26.681941200414915,26.681941200414915,26.681941200414915,26.1790256236503,26.1790256236503,26.1790256236503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.258560820240366,0.0,6.664825604232536,56.38137586141751
SMR_VSA7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.89528683400505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.592788348610984,30.592788348610984,30.592788348610984,30.592788348610984,18.21809164122608,18.21809164122608,18.21809164122608,17.21226048769685,41.71969133200497,30.089872771846366,54.59730361615449,66.48807518261603,90.99550602692418,0.0,90.99550602692418,90.99550602692418,0.0
SMR_VSA8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SMR_VSA9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.387855989696924,0.0,11.387855989696924,22.514758973090913,33.90261496278784,0.0,0.0,0.0,0.0
SlogP_VSA1,6.150546350318038,5.733667477162185,5.733667477162185,5.733667477162185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.567099647791355,4.567099647791355,4.567099647791355,4.567099647791355,4.567099647791355,4.567099647791355,4.567099647791355,4.567099647791355,4.567099647791355,4.567099647791355,4.567099647791355,4.567099647791355,4.567099647791355,0.0,0.0,15.913619688716722,4.6704161899212995
SlogP_VSA10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SlogP_VSA11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SlogP_VSA12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.262479190532857,7.865383607395594
SlogP_VSA2,0.0,6.544756405912575,6.544756405912575,6.544756405912575,32.673718788403384,30.662056481344926,30.662056481344926,32.17080321163877,32.17080321163877,32.17080321163877,32.17080321163877,25.626046805726194,31.667887634874155,31.16497205810954,31.16497205810954,31.16497205810954,31.667887634874155,31.16497205810954,31.16497205810954,31.16497205810954,30.662056481344926,30.662056481344926,30.662056481344926,0.0,0.0,0.0,0.0,4.567099647791355,4.567099647791355,4.567099647791355,4.567099647791355,4.567099647791355,4.567099647791355,4.567099647791355,4.567099647791355,4.567099647791355,17.258560820240366,0.0,6.664825604232536,70.3926244311814
SlogP_VSA3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.544756405912575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.04767198267719,6.544756405912575,6.544756405912575,6.544756405912575,13.592428388589765,13.592428388589765,13.592428388589765,14.09534396535438,14.09534396535438,14.09534396535438,14.09534396535438,14.09534396535438,14.09534396535438,10.894980750769237,10.894980750769237,0.0,0.0
SlogP_VSA4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.41499046939678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.917906046161393,0.0,0.0,0.0,0.0,6.923737199690624,6.923737199690624,6.923737199690624,20.771211599071872,13.847474399381248,6.923737199690624,0.0,6.923737199690624,0.0,0.0,0.0,0.0,0.0
SlogP_VSA5,0.0,6.923737199690624,19.765380445542643,32.60702369139466,0.0,27.694948798762496,53.378235290466534,6.923737199690624,19.765380445542643,32.60702369139466,20.771211599071872,5.563451491696996,12.841643245852019,19.765380445542643,32.60702369139466,45.448666937246685,19.26246486877803,26.186202068468653,39.02784531432067,51.8694885601727,25.683286491704038,38.524929737556064,51.8694885601727,0.0,6.923737199690624,19.765380445542643,32.60702369139466,12.748141697690551,25.58978494354257,38.43142818939459,17.21226048769685,11.387855989696922,5.824404497999927,0.0,5.824404497999927,0.0,20.771211599071872,0.0,0.0,0.0
SlogP_VSA6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.33183534230805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.592788348610984,30.592788348610984,30.592788348610984,30.592788348610984,12.393687143226153,12.393687143226153,12.393687143226153,0.0,30.33183534230805,24.26546827384644,54.59730361615449,60.6636706846161,90.99550602692418,0.0,105.68195645347751,90.99550602692418,0.0
SlogP_VSA7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SlogP_VSA8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.387855989696924,11.033401435232523,22.421257424929443,22.514758973090913,33.90261496278784,0.0,0.0,0.0,0.0
SlogP_VSA9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TPSA,36.5,27.64,27.64,27.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.88,3.88,3.88,3.88,8.809999999999999,8.809999999999999,8.809999999999999,8.809999999999999,8.809999999999999,8.809999999999999,8.809999999999999,8.809999999999999,8.809999999999999,0.0,0.0,0.0,14.16
EState_VSA1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.262479190532857,7.865383607395594
EState_VSA10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EState_VSA11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EState_VSA2,6.150546350318038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.894980750769237,0.0,0.0
EState_VSA3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.41499046939678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EState_VSA4,0.0,6.544756405912575,6.544756405912575,6.544756405912575,4.483030857694624,0.0,0.0,4.483030857694624,4.483030857694624,4.483030857694624,4.483030857694624,11.027787263607198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.917906046161393,0.0,6.544756405912575,6.544756405912575,0.0,6.544756405912575,6.544756405912575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.894980750769237,0.0,0.0,0.0
EState_VSA5,0.0,0.0,12.841643245852019,25.683286491704038,0.0,30.662056481344926,56.34534297304896,6.544756405912575,19.386399651764595,32.22804289761661,6.544756405912575,5.563451491696996,30.414186915371797,36.95894332128437,49.800586567136385,62.64222981298841,36.8350085382978,43.37976494421037,56.2214081900624,69.06305143591443,56.345342973048965,69.18698621890098,75.607807841827,0.0,0.0,12.841643245852019,32.22804289761662,5.824404497999927,18.666047743851948,38.05244739561655,17.21226048769685,22.775711979393844,16.85780593323245,22.421257424929443,28.339163471090842,33.90261496278784,17.258560820240366,14.686450426553325,15.913619688716722,4.6704161899212995
EState_VSA6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EState_VSA7,0.0,6.923737199690624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.207559979079534,18.19910120538483,6.06636706846161,0.0,0.0,0.0,0.0,0.0,6.06636706846161,0.0,6.06636706846161,0.0,0.0,0.0,0.0,0.0,0.0
EState_VSA8,0.0,5.733667477162185,12.65740467685281,12.65740467685281,28.19068793070876,27.694948798762496,27.694948798762496,28.066753147722196,28.066753147722196,28.066753147722196,41.91422754710344,51.474851290339615,14.09534396535438,13.971409182367815,13.971409182367815,13.971409182367815,14.09534396535438,13.971409182367815,13.971409182367815,13.971409182367815,0.0,0.0,6.923737199690624,0.0,23.884523990708132,36.01725812763135,42.08362519609297,42.42303282086729,42.42303282086729,42.42303282086729,44.00075486000895,61.34248593416477,54.41874873447415,71.76047980862997,90.8169511452438,114.22504928786127,20.771211599071872,90.99550602692418,97.66033163115672,70.3926244311814
EState_VSA9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VSA_EState1,0.0,0.0,0.0,0.0,1.0,1.2777777777777777,1.375,1.0694444444444444,1.105,1.114795918367347,1.0590277777777777,0.9900925925925925,1.25,1.3194444444444444,1.355,1.364795918367347,1.25,1.3194444444444444,1.355,1.364795918367347,1.5,1.5,1.5002125850340136,2.0,2.125,2.2118055555555554,2.245694444444444,4.322916666666667,4.443611111111111,4.495516581632653,4.407407407407407,4.481481481481481,4.407407407407407,4.481481481481481,4.523148148148148,4.597222222222222,0.0,0.0,0.0,8.48611111111111
VSA_EState10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VSA_EState2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.083055555555557,0.0,0.0
VSA_EState3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.284444444444445,0.0
VSA_EState4,0.0,3.486111111111111,3.6754166666666666,3.7574914965986395,0.0,0.0,0.0,0.0,0.0,0.0,0.4565972222222222,1.402777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6944444444444446,3.8948204837490557,2.578703703703704,3.7605612244897966,5.017320483749057,6.1217006802721095,0.0,0.0,0.0,0.0
VSA_EState5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0747004913076341,0.0,0.0,0.0,0.0,1.303240740740741,1.3318981481481482,1.3439800642479216,1.300925925925926,1.2551851851851854,1.2742592592592594,1.2285185185185188,1.2386167800453516,1.192876039304611,4.145833333333333,0.0,0.0,0.0
